scene,Center_x,Center_y,patch,patch_cal,patch_rgb_vv,patch_rgb_vh,category,Head_x,Head_y,Tail_x,Tail_y,UpperLeft_x,UpperLeft_y,LowerRight_x,LowerRight_y,Manual_Length,Center_longitude,Center_latitude,North_Direction,Chip_Direction,Incidence,Elevation,Slant_Range_Time,MMSI,Nav_Status,Rot,Sog,AIS_Longitude,AIS_Latitude,Projected_Latitude,Projected_Longitude,Cog,True_Head,AIS_Length,AIS_Width,Draught,Name,Ship_Type,Length_overall,Breadth_extreme,Elaborated_type,Gross_tonnage,Deadweight
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,17129,9942,Tanker_x17129_y9942.tif,Tanker_x17129_y9942.tif,Tanker_x17129_y9942_vv.tif,Tanker_x17129_y9942_vh.tif,Tanker,17133,9940,17125,9944,17145,9958,17113,9926,90,1.157343e+02,2.264005e+01,1.065709e+02,6.343495e+01,41.665753,36.808540,6010306.943431,413446320,0,230,100,115.735558,22.636652,22.639942,115.734383,2853.00,273.00,119,16,73,ZhongRongChuYun001,80,119.000000,17.000000,Tanker,NaN,NaN
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,16210,11220,Other Type_x16210_y11220.tif,Other Type_x16210_y11220.tif,Other Type_x16210_y11220_vv.tif,Other Type_x16210_y11220_vh.tif,Other Type,16212,11219,16208,11222,16218,11228,16202,11212,50,1.156236e+02,2.274020e+01,1.169652e+02,5.313010e+01,41.144697,36.369936,5969760.623591,413451220,0,0,1,115.622841,22.740166,22.740159,115.622820, 0.00,511.00,48,13,0,ZHE PU GONG 2021,90,48.000000,13.000000,Other,NaN,NaN
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,15571,11518,Other Type_x15571_y11518.tif,Other Type_x15571_y11518.tif,Other Type_x15571_y11518_vv.tif,Other Type_x15571_y11518_vh.tif,Other Type,15569,11516,15573,11522,15583,11530,15559,11506,72,1.155571e+02,2.275657e+01,2.027416e+02,-3.369007e+01,40.778499,36.061134,5941771.417637,413478620,15,128,14,115.556297,22.756500,22.756228,115.556629,336.00,511.00,0,0,0,LI YUAN 99          ,0,53.000000,9.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,17912,11348,Other Type_x17912_y11348.tif,Other Type_x17912_y11348.tif,Other Type_x17912_y11348_vv.tif,Other Type_x17912_y11348_vh.tif,Other Type,17913,11346,17913,11351,17922,11358,17902,11338,50,1.157843e+02,2.277958e+01,1.697214e+02,0,42.108342,37.180596,6045138.647742,412473284,0,0,70,115.783295,22.780914,22.780792,115.783329,1660.00,511.00,0,0,0,,0,25.000000,5.000000,Fishing,NaN,NaN
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,19184,9686,Tanker_x19184_y9686.tif,Tanker_x19184_y9686.tif,Tanker_x19184_y9686_vv.tif,Tanker_x19184_y9686_vh.tif,Tanker,19179,9686,19189,9686,19204,9706,19164,9666,99,1.159355e+02,2.265049e+01,2.595519e+02,-90,42.811478,37.769602,6102416.524331,413444560,0,0,120,115.936394,22.646091,22.650679,115.935676,2583.00,258.00,114,17,65,HENG HUI 18         ,82,114.600000,16.820000,Oil/Chemical Tanker,4677,6529
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,22939,7811,Cargo_x22939_y7811.tif,Cargo_x22939_y7811.tif,Cargo_x22939_y7811_vv.tif,Cargo_x22939_y7811_vh.tif,Cargo,22928,7808,22947,7815,22977,7849,22901,7773,202,1.163277e+02,2.254218e+01,2.391293e+02,-6.977514e+01,44.819655,39.440508,6275931.745079,413460620,0,128,120,116.326431,22.546700,22.542268,116.327490,600.00,64.00,225,32,131,WU ZHOU 2,70,225.000000,32.240000,Bulk Carrier,36042,64388
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,21112,8182,Cargo_x21112_y8182.tif,Cargo_x21112_y8182.tif,Cargo_x21112_y8182_vv.tif,Cargo_x21112_y8182_vh.tif,Cargo,21107,8181,21119,8185,21136,8206,21088,8158,126,1.161464e+02,2.254618e+01,2.408898e+02,-7.156505e+01,43.853721,38.638736,6190783.738736,413358320,0,128,95,116.147308,22.542755,22.546400,116.146765,2454.00,511.00,140,20,75,JIN TAI 129,70,140.000000,20.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,20330,9820,Tanker_x20330_y9820.tif,Tanker_x20330_y9820.tif,Tanker_x20330_y9820_vv.tif,Tanker_x20330_y9820_vh.tif,Tanker,20327,9819,20335,9822,20346,9836,20314,9804,86,1.160428e+02,2.268115e+01,2.387029e+02,-6.944395e+01,43.435516,38.290627,6154739.777890,412421860,0,0,100,116.043732,22.677546,22.681219,116.042895,2459.00,245.00,112,15,65,LI HUA 6,80,114.000000,16.000000,Tanker,NaN,NaN
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,20609,10174,Cargo_x20609_y10174.tif,Cargo_x20609_y10174.tif,Cargo_x20609_y10174_vv.tif,Cargo_x20609_y10174_vh.tif,Cargo,20604,10170,20613,10179,20627,10192,20591,10156,128,1.160633e+02,2.271756e+01,2.141836e+02,-45,43.586458,38.416452,6167564.539383,355837000,0,0,81,116.064148,22.715794,22.717868,116.063232,2226.00,221.00,149,22,91,GRACE MARINER,70,149.020000,22.050000,Cement Carrier,10063,15828
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,20095,11485,Other Type_x20095_y11485.tif,Other Type_x20095_y11485.tif,Other Type_x20095_y11485_vv.tif,Other Type_x20095_y11485_vh.tif,Other Type,20092,11486,20099,11486,20109,11499,20081,11471,69,1.159910e+02,2.282737e+01,2.596115e+02,-90,43.309078,38.185117,6144050.054287,413474310,1,128,0,115.990509,22.827353,22.827344,115.990509,2508.00,511.00,64,0,420,ZHONG RUI 328,0,64.000000,14.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,6323,12052,Other Type_x6323_y12052.tif,Other Type_x6323_y12052.tif,Other Type_x6323_y12052_vv.tif,Other Type_x6323_y12052_vh.tif,Other Type,6326,12048,6321,12058,6343,12072,6303,12032,113,1.146629e+02,2.265031e+01,1.433323e+02,2.656505e+01,35.102752,31.216395,5561865.756386,413434410,8,0,24,114.662178,22.649809,22.649918,114.662181,3342.00,330.00,114,20,48,J 29 Y Y Y Y Y Y Y,0,114.000000,20.000000,Dredger,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,1435,10130,Tug_x1435_y10130.tif,Tug_x1435_y10130.tif,Tug_x1435_y10130_vv.tif,Tug_x1435_y10130_vh.tif,Tug,1433,10131,1439,10131,1447,10142,1423,10118,59,1.191953e+02,3.913845e+01,1.007602e+02,-90,31.628603,28.192766,5390437.000000,636009882,1,0,1,119.195297,39.138363,39.138389,119.195305,2935.00,257.00,60,13,50,HUAYUE,52,60.850000,13.570000,Tug/Supply Vessel,1252,67
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,1115,10382,Cargo_x1115_y10382.tif,Cargo_x1115_y10382.tif,Cargo_x1115_y10382_vv.tif,Cargo_x1115_y10382_vh.tif,Cargo,1124,10381,1106,10382,1151,10418,1079,10346,179,1.192261e+02,3.911039e+01,2.841029e+02,8.682017e+01,31.406721,27.999617,5379274.000000,351923000,15,128,0,119.225929,39.110481,39.110481,119.225929, 0.00,511.00,294,32,135,MOL EXCELLENCE,70,NaN,NaN,Unspecified,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,1378,10619,Cargo_x1378_y10619.tif,Cargo_x1378_y10619.tif,Cargo_x1378_y10619_vv.tif,Cargo_x1378_y10619_vh.tif,Cargo,1387,10618,1369,10620,1414,10655,1342,10583,180,1.191909e+02,3.909349e+01,2.872321e+02,8.365981e+01,31.590376,28.159565,5388423.000000,477334300,0,128,0,119.190842,39.093468,39.093468,119.190842, 0.00,511.00,300,44,600,MAERSK LONDRINA,70,NaN,NaN,Unspecified,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,1734,10348,Cargo_x1734_y10348.tif,Cargo_x1734_y10348.tif,Cargo_x1734_y10348_vv.tif,Cargo_x1734_y10348_vh.tif,Cargo,1725,10347,1744,10350,1772,10386,1696,10310,192,1.191565e+02,3.912384e+01,9.160598e+01,-8.102737e+01,31.835192,28.372416,5401009.500000,413506560,1,0,0,119.157249,39.123863,39.123905,119.157220,3310.00,272.00,160,25,62,HONG XIANG DA 1,70,160.310000,25.000000,General Cargo,15868,23552
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,1834,10244,Cargo_x1834_y10244.tif,Cargo_x1834_y10244.tif,Cargo_x1834_y10244_vv.tif,Cargo_x1834_y10244_vh.tif,Cargo,1828,10243,1841,10246,1860,10270,1808,10218,133,1.191474e+02,3.913487e+01,8.750834e+01,-7.700538e+01,31.903900,28.432150,5404544.500000,477014200,1,0,1,119.147949,39.134899,39.134908,119.147952,3530.00,265.00,110,19,65,BEI JIANG,70,110.000000,19.700000,General Cargo,5250,7624
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2008,10133,Cargo_x2008_y10133.tif,Cargo_x2008_y10133.tif,Cargo_x2008_y10133_vv.tif,Cargo_x2008_y10133_vh.tif,Cargo,2001,10130,2017,10137,2040,10165,1976,10101,174,1.191301e+02,3.914777e+01,7.670305e+01,-6.637062e+01,32.023605,28.536228,5410696.000000,413379180,1,0,0,119.130592,39.147823,39.147812,119.130606,3235.00,249.00,125,18,0,HE XIE JING TANG,70,125.000000,18.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2024,10268,Cargo_x2024_y10268.tif,Cargo_x2024_y10268.tif,Cargo_x2024_y10268_vv.tif,Cargo_x2024_y10268_vh.tif,Cargo,2016,10265,2033,10273,2058,10302,1990,10234,188,1.191253e+02,3.913590e+01,7.511089e+01,-6.479888e+01,32.034927,28.546083,5411262.500000,413503810,0,0,0,119.125870,39.136059,39.136059,119.125872, 0.00,253.00,140,20,50,XIN HONG XIANG 76,70,140.000000,20.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2206,10174,Cargo_x2206_y10174.tif,Cargo_x2206_y10174.tif,Cargo_x2206_y10174_vv.tif,Cargo_x2206_y10174_vh.tif,Cargo,2199,10170,2214,10178,2236,10204,2176,10144,170,1.191067e+02,3.914740e+01,7.220344e+01,-6.192751e+01,32.160187,28.654990,5417697.000000,413272630,1,128,0,119.107384,39.147472,39.147456,119.107395,1390.00,251.00,140,20,50,HUA DA 606,70,140.000000,20.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2166,10025,Cargo_x2166_y10025.tif,Cargo_x2166_y10025.tif,Cargo_x2166_y10025_vv.tif,Cargo_x2166_y10025_vh.tif,Cargo,2160,10022,2174,10030,2194,10053,2138,9997,161,1.191145e+02,3.916014e+01,7.051409e+01,-6.025512e+01,32.132290,28.630720,5416282.000000,413376830,1,240,1,119.115150,39.160343,39.160363,119.115155,3206.00,252.00,150,22,50,qinfeng227,79,150.000000,22.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2316,9970,Cargo_x2316_y9970.tif,Cargo_x2316_y9970.tif,Cargo_x2316_y9970_vv.tif,Cargo_x2316_y9970_vh.tif,Cargo,2308,9967,2325,9973,2350,10004,2282,9936,180,1.190987e+02,3.916760e+01,8.095125e+01,-7.055997e+01,32.235573,28.720524,5421585.000000,413701240,1,252,0,119.099426,39.167664,39.167668,119.099418, 0.00,261.00,153,21,60,NAN HUI 26,70,153.000000,21.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2578,10168,Cargo_x2578_y10168.tif,Cargo_x2578_y10168.tif,Cargo_x2578_y10168_vv.tif,Cargo_x2578_y10168_vh.tif,Cargo,2583,10159,2574,10170,2600,10190,2556,10146,143,1.190646e+02,3.915418e+01,3.320093e+02,3.928941e+01,32.416523,28.877867,5430856.500000,413699020,0,0,91,119.064568,39.157104,39.154873,119.064385,1349.00,137.00,115,16,600,XIN HONG XIANG,70,116.000000,16.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2392,11028,Cargo_x2392_y11028.tif,Cargo_x2392_y11028.tif,Cargo_x2392_y11028_vv.tif,Cargo_x2392_y11028_vh.tif,Cargo,2388,11025,2398,11033,2412,11048,2372,11008,128,1.190667e+02,3.907368e+01,6.153487e+01,-5.134019e+01,32.290253,28.768150,5424277.500000,413351960,1,128,77,119.067047,39.072769,39.073705,119.066944,2280.00,233.00,94,14,0,kangrui89,70,94.000000,14.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,1618,11297,Cargo_x1618_y11297.tif,Cargo_x1618_y11297.tif,Cargo_x1618_y11297_vv.tif,Cargo_x1618_y11297_vh.tif,Cargo,1609,11296,1628,11299,1656,11335,1580,11259,192,1.191486e+02,3.903652e+01,9.160499e+01,-8.102737e+01,31.757334,28.304790,5396911.500000,373200000,1,0,0,119.149178,39.036514,39.036501,119.149185,79.00,270.00,159,23,0,KAI XIANG,70,158.600000,22.800000,Bulk Carrier,13625,20800
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2094,11409,Cargo_x2094_y11409.tif,Cargo_x2094_y11409.tif,Cargo_x2094_y11409_vv.tif,Cargo_x2094_y11409_vh.tif,Cargo,2085,11408,2109,11411,2142,11457,2046,11361,241,1.190921e+02,3.903442e+01,9.348950e+01,-8.287498e+01,32.085724,28.590340,5413743.000000,413699270,0,253,1,119.092613,39.034428,39.034462,119.092619,2951.00,271.00,180,28,90,REN JIAN SHANG HAI,79,179.900000,28.000000,General Cargo,19296,28400
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2258,11463,Cargo_x2258_y11463.tif,Cargo_x2258_y11463.tif,Cargo_x2258_y11463_vv.tif,Cargo_x2258_y11463_vh.tif,Cargo,2246,11463,2273,11465,2312,11517,2204,11409,270,1.190723e+02,3.903230e+01,9.643704e+01,-8.576361e+01,32.198906,28.688757,5419542.000000,413416560,1,0,0,119.072929,39.032066,39.032074,119.072926,58.00,277.00,225,32,125,BEI LUN HAI 18,70,225.600000,32.210000,Bulk Carrier,36433,65652
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2497,11575,Cargo_x2497_y11575.tif,Cargo_x2497_y11575.tif,Cargo_x2497_y11575_vv.tif,Cargo_x2497_y11575_vh.tif,Cargo,2491,11571,2503,11579,2521,11599,2473,11551,144,1.190427e+02,3.902623e+01,6.652881e+01,-5.630993e+01,32.363926,28.832250,5427993.500000,150201179,0,0,103,119.044983,39.028999,39.025921,119.042046,706.00,511.00,110,20,0,SHUN DA 7,70,110.000000,20.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,1902,11674,Cargo_x1902_y11674.tif,Cargo_x1902_y11674.tif,Cargo_x1902_y11674_vv.tif,Cargo_x1902_y11674_vh.tif,Cargo,1892,11673,1912,11676,1942,11714,1862,11634,201,1.191080e+02,3.900736e+01,9.205566e+01,-8.146923e+01,31.954014,28.475838,5406955.000000,413376760,1,0,0,119.108719,39.007263,39.007261,119.108709, 0.00,279.00,190,32,0,CHANGHANGXUHAI,70,190.000000,32.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,663,12304,Cargo_x663_y12304.tif,Cargo_x663_y12304.tif,Cargo_x663_y12304_vv.tif,Cargo_x663_y12304_vh.tif,Cargo,651,12300,680,12308,721,12362,605,12246,300,1.192345e+02,3.892983e+01,8.512565e+01,-7.457784e+01,31.094738,27.727865,5363696.000000,356845000,1,0,0,119.235565,38.929981,38.929981,119.235560,1590.00,264.00,288,45,179,SPRING HYDRANGEA,77,289.000000,44.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,902,12405,Cargo_x902_y12405.tif,Cargo_x902_y12405.tif,Cargo_x902_y12405_vv.tif,Cargo_x902_y12405_vh.tif,Cargo,888,12403,919,12411,964,12467,840,12343,319,1.192052e+02,3.892478e+01,8.609369e+01,-7.552971e+01,31.262318,27.873922,5371936.000000,477193100,1,0,0,119.206184,38.924877,38.924874,119.206195,3079.00,265.00,325,57,0,BEI CHUAN 252,70,325.000000,57.000000,Ore Carrier,135462,262037
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,733,12527,Cargo_x733_y12527.tif,Cargo_x733_y12527.tif,Cargo_x733_y12527_vv.tif,Cargo_x733_y12527_vh.tif,Cargo,706,12525,736,12534,793,12587,673,12467,313,1.192216e+02,3.891095e+01,8.382624e+01,-7.330076e+01,31.144290,27.771070,5366109.500000,477779700,1,0,1,119.224167,38.910667,38.910642,119.224119,1560.00,263.00,325,52,181,REN DA,70,324.990000,52.000000,Ore Carrier,116396,228888
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2143,12610,Other Type_x2143_y12610.tif,Other Type_x2143_y12610.tif,Other Type_x2143_y12610_vv.tif,Other Type_x2143_y12610_vh.tif,Other Type,2140,12608,2147,12613,2157,12624,2129,12596,86,1.190600e+02,3.892718e+01,6.468008e+01,-5.446232e+01,32.122400,28.622328,5415481.500000,412302860,0,0,85,119.060524,38.928761,38.927277,119.060029,495.00,48.00,68,16,50,HAI YANG SHI YOU 253,90,NaN,NaN,SAR Aircraft,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,631,12866,Cargo_x631_y12866.tif,Cargo_x631_y12866.tif,Cargo_x631_y12866_vv.tif,Cargo_x631_y12866_vh.tif,Cargo,619,12862,648,12872,689,12924,573,12808,306,1.192256e+02,3.887873e+01,8.146213e+01,-7.097439e+01,31.073702,27.709578,5362593.500000,477424900,1,0,0,119.226517,38.878834,38.878817,119.226532,3290.00,263.00,300,50,181,HENG LONG,70,300.000000,50.000000,Bulk Carrier,106235,207900
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,142,14430,Cargo_x142_y14430.tif,Cargo_x142_y14430.tif,Cargo_x142_y14430_vv.tif,Cargo_x142_y14430_vh.tif,Cargo,136,14430,150,14430,170,14458,114,14402,139,1.192459e+02,3.872975e+01,1.008503e+02,-90,30.735508,27.414972,5345735.000000,413698570,0,128,102,119.245850,38.732372,38.729834,119.244932,991.00,98.00,147,20,62,NAN HUI 2    ,70,147.000000,20.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,580,14838,Cargo_x580_y14838.tif,Cargo_x580_y14838.tif,Cargo_x580_y14838_vv.tif,Cargo_x580_y14838_vh.tif,Cargo,588,14836,574,14840,608,14866,552,14810,145,1.191874e+02,3.870044e+01,2.971260e+02,7.405460e+01,31.043247,27.683208,5360838.500000,413304230,0,0,102,119.187248,38.697773,38.700265,119.187664,3013.00,297.00,126,19,800,HENG TAI 27,70,126.000000,19.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,315,14997,Cargo_x315_y14997.tif,Cargo_x315_y14997.tif,Cargo_x315_y14997_vv.tif,Cargo_x315_y14997_vh.tif,Cargo,322,14994,309,15001,341,15023,289,14971,147,1.192137e+02,3.868167e+01,3.096667e+02,6.169924e+01,30.858154,27.521912,5351700.500000,413676000,0,0,122,119.212700,38.679066,38.681945,119.213458,3032.00,304.00,140,24,60,CHANG XIANG LONG,70,140.500000,24.400000,Vehicles Carrier,19370,5594
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,1518,15028,Cargo_x1518_y15028.tif,Cargo_x1518_y15028.tif,Cargo_x1518_y15028_vv.tif,Cargo_x1518_y15028_vh.tif,Cargo,1529,15025,1508,15031,1560,15070,1476,14986,218,1.190772e+02,3.869917e+01,2.970210e+02,7.405460e+01,31.697931,28.253473,5393390.000000,538002125,2,0,0,119.077797,38.698891,38.698889,119.077795,333.00,299.00,190,32,60,MILETUS,70,189.990000,32.260000,Bulk Carrier,32415,58729
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,1533,14897,Cargo_x1533_y14897.tif,Cargo_x1533_y14897.tif,Cargo_x1533_y14897_vv.tif,Cargo_x1533_y14897_vh.tif,Cargo,1541,14897,1527,14899,1561,14925,1505,14869,141,1.190784e+02,3.871120e+01,2.890549e+02,8.186990e+01,31.707916,28.262140,5393920.000000,413355150,0,0,92,119.078072,38.708836,38.710906,119.079095,2991.00,297.00,0,0,56,MV ZHI HENG DA1,70,NaN,NaN,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2367,14347,Cargo_x2367_y14347.tif,Cargo_x2367_y14347.tif,Cargo_x2367_y14347_vv.tif,Cargo_x2367_y14347_vh.tif,Cargo,2378,14346,2357,14348,2409,14389,2325,14305,210,1.189963e+02,3.877465e+01,2.863154e+02,8.455967e+01,32.281307,28.760658,5423413.500000,413194000,0,0,106,118.996101,38.771801,38.774512,118.996955,2900.00,288.00,199,32,740,AN HUA SHAN,70,199.000000,32.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2564,14182,Cargo_x2564_y14182.tif,Cargo_x2564_y14182.tif,Cargo_x2564_y14182_vv.tif,Cargo_x2564_y14182_vh.tif,Cargo,2550,14180,2580,14183,2624,14242,2504,14122,300,1.189777e+02,3.879280e+01,9.490331e+01,-8.428941e+01,32.416660,28.878332,5430379.500000,565491000,0,0,102,118.978279,38.790161,38.792868,118.978763,2768.00,278.00,295,46,181,STELLA ALICE,70,295.000000,46.000000,Bulk Carrier,94710,180157
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2437,14001,Tug_x2437_y14001.tif,Tug_x2437_y14001.tif,Tug_x2437_y14001_vv.tif,Tug_x2437_y14001_vh.tif,Tug,2439,13997,2437,14005,2453,14017,2421,13985,83,1.189960e+02,3.880696e+01,3.570433e+02,1.403624e+01,32.328644,28.801785,5425886.500000,413482290,3,0,0,118.996086,38.806862,38.806862,118.996086,505.00,185.00,74,16,0,HAI YANG SHI YOU 641,52,73.800000,16.000000,Multi Purpose Offshore Vessel,2618,2368
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2451,13980,Other Type_x2451_y13980.tif,Other Type_x2451_y13980.tif,Other Type_x2451_y13980_vv.tif,Other Type_x2451_y13980_vh.tif,Other Type,2448,13977,2454,13985,2467,13996,2435,13964,101,1.189949e+02,3.880908e+01,4.709065e+01,-3.686990e+01,32.338238,28.810123,5426381.500000,412941000,15,0,0,118.994949,38.809017,38.809017,118.994949,3548.00, 0.00,75,34,0,Bohai No. 9,0,NaN,NaN,Unspecified,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2671,14005,Tug_x2671_y14005.tif,Tug_x2671_y14005.tif,Tug_x2671_y14005_vv.tif,Tug_x2671_y14005_vh.tif,Tug,2668,14004,2675,14005,2685,14019,2657,13991,70,1.189695e+02,3.881050e+01,9.237326e+01,-8.186990e+01,32.488853,28.940945,5434249.500000,412301860,0,0,0,118.969467,38.810539,38.810534,118.969467,712.00,273.00,70,14,0,HAI YANG SHI YOU 688,52,70.560000,15.000000,Standby Safety Vessel,1976,2500
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2866,13310,Cargo_x2866_y13310.tif,Cargo_x2866_y13310.tif,Cargo_x2866_y13310_vv.tif,Cargo_x2866_y13310_vh.tif,Cargo,2863,13307,2871,13316,2884,13328,2848,13292,121,1.189627e+02,3.887627e+01,5.177681e+01,-4.163354e+01,32.619320,29.054050,5441309.000000,412235455,0,0,79,118.962868,38.875439,38.876548,118.963108,2231.00,511.00,0,0,0,CHNG HU 66,70,NaN,NaN,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,2444,13736,Other Type_x2444_y13736.tif,Other Type_x2444_y13736.tif,Other Type_x2444_y13736_vv.tif,Other Type_x2444_y13736_vh.tif,Other Type,2441,13734,2448,13739,2458,13750,2430,13722,86,1.190011e+02,3.883092e+01,6.467420e+01,-5.446232e+01,32.332767,28.805346,5426132.500000,412300870,0,0,0,119.000839,38.830891,38.830891,119.000839,2094.00,262.00,82,18,57,BIN HAI 293,90,82.800000,19.030000,Offshore Supply Ship,3285,2458
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,3199,14851,Other Type_x3199_y14851.tif,Other Type_x3199_y14851.tif,Other Type_x3199_y14851_vv.tif,Other Type_x3199_y14851_vh.tif,Other Type,3195,14851,3203,14851,3215,14867,3183,14835,79,1.188912e+02,3.874316e+01,1.006679e+02,-90,32.849308,29.253693,5453385.000000,412301541,0,0,0,118.890953,38.743027,38.743027,118.890963,3278.00,511.00,0,0,0,CFD11 WHPE,0,NaN,NaN,Tanker,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,3619,14915,Tug_x3619_y14915.tif,Tug_x3619_y14915.tif,Tug_x3619_y14915_vv.tif,Tug_x3619_y14915_vh.tif,Tug,3616,14915,3623,14915,3633,14929,3605,14901,69,1.188423e+02,3.874438e+01,1.006689e+02,-90,33.134430,29.501019,5468602.500000,413440190,0,0,0,118.842148,38.744381,38.744383,118.842150,2819.00,280.00,71,17,53,XIN RUN 5,52,71.900000,17.350000,Multi Purpose Offshore Vessel,2469,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,3591,15115,Other Type_x3591_y15115.tif,Other Type_x3591_y15115.tif,Other Type_x3591_y15115_vv.tif,Other Type_x3591_y15115_vh.tif,Other Type,3582,15115,3597,15117,3621,15145,3561,15085,151,1.188411e+02,3.872592e+01,9.292398e+01,-8.240536e+01,33.115967,29.485023,5467590.000000,412302210,15,128,1,118.841156,38.726292,38.726297,118.841157, 0.00,511.00,0,0,0,CFD 11 WHPD,0,NaN,NaN,Unspecified,NaN,NaN
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,4877,15640,Other Type_x4877_y15640.tif,Other Type_x4877_y15640.tif,Other Type_x4877_y15640_vv.tif,Other Type_x4877_y15640_vh.tif,Other Type,4872,15640,4883,15641,4899,15662,4855,15618,110,1.186843e+02,3.869993e+01,9.528147e+01,-8.480557e+01,33.978800,30.232046,5515050.000000,412301560,15,128,0,118.683998,38.699902,38.699902,118.683998, 0.00,511.00,0,0,0,CFD11 WHPA,0,NaN,NaN,Unspecified,NaN,NaN
